Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Hemsan
2043.453,355.96,0
5931.433,185.769,1
5988.159,173.5964,1
5893.505,207.0146,1
2024.863,371.8688,0
2085.137,295.9109,0
2088.518,292.4442,0
1939.028,357.4721,0
1980.711,355.8933,0
5490.772,226.4385,1
1951.453,260.0986,0
6164.529,104.064,1
2009.494,369.4452,0
5803.473,171.8391,1
2102.62,300.7982,0
1999.667,399.2272,0
6089.68,224.2937,1
5765.669,319.3618,1
2073.594,389.5243,0
7025.209,170.78,1
5922.18,193.9287,1
5892.997,184.156,1
2033.093,337.484,0
2070.401,276.1827,0
2015.079,424.7343,0
5707.909,220.1279,1
5613.315,294.7122,1
5517.487,295.5647,1
1992.319,367.5261,0
2174.768,297.3923,0
5792.197,217.3936,1
5854.133,232.4675,1
1966.216,291.5976,0
2043.618,275.532,0
5938.328,203.7769,1
1914.887,366.5883,0
5773.188,263.4395,1
1983.556,316.9471,0
2006.961,340.9202,0
1933.368,331.7511,0
5406.987,351.7444,1
2132.355,382.0334,0
5926.831,182.3052,1
2065.131,283.3021,0
5178.816,267.7253,1
2118.044,337.2637,0
5972.673,127.957,1
5800.557,270.6694,1
2160.384,267.5388,0
5885.197,9009.1,
1983.218,396.7704,0
5926.023,143.8557,1
2013.678,345.2341,0
1952.562,285.3333,0
6095.553,222.5386,1
5722.16,218.9504,1
5864.625,276.4126,1
6443.388,202.4558,1
5927.159,219.8103,1
1961.233,276.196,0
5673.911,209.2195,1
6070.35,220.1794,1
2110.007,301.8217,0
5734.659,179.9553,1
2050.261,325.4388,0
5946.244,110.917,1
5500.574,326.1245,1
2168.639,278.3024,0
5806.872,215.5972,1
5891.013,105.0962,1
6126.929,318.2935,1
2139.294,304.4812,0
2078.932,343.8038,0
2135.058,344.944,0
2105.433,291.084,0
6056.908,174.5842,1
1957.213,323.5494,0
5979.394,169.8701,1
5390.369,216.6653,1
5842.021,287.2244,1
1972.111,324.8728,0
6004.83,240.9929,1
5860.657,208.8005,1
2049.864,357.2446,0
1987.261,307.9103,0
1967.284,373.9802,0
6067.413,226.4741,1
5860.38,236.3098,1
1972.756,380.8887,0
6322.419,52.64917,1
1969.319,360.5803,0
5911.746,149.717,1
5857.966,228.4495,1
6991.393,254.2813,1
6045.872,235.6997,1
6003.219,188.1626,1
5899.964,214.3184,1
6166.273,189.4822,1
6094.816,209.5076,1
5895.539,190.3101,1
5873.496,168.2192,1
2016.671,257.536,0
5680.714,304.9519,1
2054.836,366.2576,0
6341.498,146.3877,1
2165.182,264.799,0
2045.891,263.8405,0
5814.738,233.2437,1
2052.27,311.7928,0
2039.3,319.0242,0
1923.918,392.9785,0
5742.357,273.8845,1
1955.785,292.3533,0
5982.482,224.437,1
5915.104,220.4678,1
5876.014,279.4231,1
5953.299,270.5249,1
5781.455,276.4314,1
5692.855,307.3372,1
5831.567,196.8176,1
6136.157,209.8433,1
2199.388,343.6592,0
6039.989,313.4705,1
5441.396,304.2307,1
5983.59,294.8696,1
2052.723,295.1152,0
1884.78,369.6754,0
6285.092,288.0981,1
5455.054,335.4844,1
1960.914,399.5982,0
2107.352,344.3911,0
2156.488,353.3954,0
5943.729,216.697,1
5770.834,233.6555,1
2034.247,358.1681,0
1987.016,305.9025,0
2002.773,354.8801,0
5502.41,301.0745,1
1946.454,349.8528,0
5952.244,288.9238,1
2019.468,313.4496,0
1935.563,347.3403,0
1989.95,337.3026,0
2109.705,333.4923,0
5769.415,164.2913,1
5726.22,231.6604,1
6112.645,273.4775,1
2056.83,330.1619,0
2097.132,360.5135,0
5892.31,158.7224,1
2035.117,298.0883,0
6000.679,272.366,1
5825.998,264.6289,1
5706.556,340.5325,1
2069.255,275.3413,0
5908.869,215.679,1
5969.575,189.4368,1
5630.327,242.1489,1
2060.169,335.1619,0
5752.946,196.0132,1
5734.075,247.2002,1
6169.604,229.6548,1
5827.156,232.1836,1
5926.81,286.1882,1
5886.393,186.3442,1
2096.264,353.2034,0
1939.781,369.5123,0
6148.306,267.2854,1
6017.073,178.8557,1
2033.566,318.2081,0
5908.635,191.2803,1
2141.861,311.8521,0
5912.722,174.3005,1
2045.72,362.2676,0
2007.595,271.3551,0
5863.472,249.7634,1
5974.43,139.4749,1
6129.13,181.9565,1
5976.27,229.2749,1
1937.182,354.0969,0
1984.742,351.4521,0
6017.441,164.6274,1
1973.842,331.9495,0
5667.228,186.1465,1
5970.186,162.5178,1
1976.18,303.701,0
6039.529,171.6152,1
5807.042,270.0425,1
5751.176,157.1287,1
2018.102,309.0505,0
2011.969,344.0829,0
1987.454,349.6255,0
5800.591,266.6394,1
1977.705,364.6502,0
1931.802,312.6931,0
1927.458,361.3365,0
5877.981,267.6184,1
5919.308,119.8425,1
5984.534,166.9146,1
2173.049,291.1929,0
5779.492,192.1816,1
1967.559,366.8738,0
6098.343,159.6006,1
1995.176,306.4042,0
6017.526,223.1414,1
6253.236,420.28,1
2127.732,361.9991,0
1983.861,328.6534,0
5731.278,232.2263,1
5865.395,302.1743,1
5970.602,199.9546,1
5890.97,238.4285,1
1995.509,346.3242,0
5943.673,140.1143,1
5971.251,235.8066,1
5739.513,189.3884,1
1943.49,343.9253,0
5809.338,282.4602,1
2061.393,270.8557,0
5854.535,198.8904,1
1991.808,328.5755,0
5888.905,354.1284,1
6045.989,280.6021,1
5392.473,348.0122,1
1980.707,359.1318,0
5898.837,284.9001,1
5837.107,183.8081,1
1998.367,336.5247,0
5894.093,137.5608,1
5944.563,221.603,1
1970.157,351.8321,0
5846.019,156.6533,1
2341.782,353.3096,0
5466.759,345.595,1
5528.293,4658.1,
6067.42,161.2742,1
5849.686,163.5378,1
5928.482,131.9978,1
5753.883,286.8364,1
6047.701,100.9341,1
1959.025,325.4102,0
5882.647,217.1479,1
1920.092,305.4541,0
5909.018,204.5916,1
5995.691,160.2983,1
5898.209,128.623,1
5690.147,302.9841,1
5954.724,195.2847,1
5792.691,182.3191,1
2095.389,316.8612,0
2215.257,382.924,0
5866.655,220.053,1
2116.46,314.3816,0
2024.876,342.6451,0
5865.219,252.8564,1
5996.646,167.416,1
1999.725,366.9547,0
1902.655,402.0452,0
6066.67,178.374,1
5742.442,309.1313,1
1975.729,328.8085,0
1955.123,332.793,0
5986.866,233.5039,1
2163.558,247.2108,0
1965.188,360.0101,0
5758.716,287.6223,1
6011.535,206.8655,1
5940.818,263.8284,1
2141.84,375.4546,0
2065.257,295.7253,0
2084.631,272.705,0
2003.256,319.787,0
1939.326,331.6731,0
1908.546,420.682,0
2011.703,325.8579,0
5817.618,267.5488,1
1873.183,389.1989,0
5362.959,290.7166,1
2061.599,292.8671,0
2023.677,327.5802,0
6289.772,239.9978,1
1933.934,365.2603,0
5874.04,211.2847,1
6071.97,118.6052,1
2038.457,329.2788,0
5909.11,213.7144,1
4852.847,203.239,1
6305.596,335.1895,1
5691.247,186.8972,1
5908.67,118.6438,1
5868.375,196.0183,1
1983.627,300.3574,0
2061.315,305.9109,0
2062.548,330.3856,0
2029.076,287.4789,0
1999.812,334.9911,0
1944.412,334.3647,0
5852.21,226.6294,1
2046.565,266.9655,0
5373.682,276.708,1
6107.341,203.5159,1
6155.062,185.1074,1
1979.519,338.9472,0
5811.753,214.158,1
1949.26,321.9359,0
2040.569,306.6422,0
1963.353,322.1957,0
5722.726,154.1123,1
6323.89,262.8894,1
1978.88,388.1185,0
5850.82,295.4661,1
1963.161,393.5923,0
2156.777,303.8064,0
2016.776,354.8986,0
1913.709,338.1225,0
5796.951,219.3413,1
6133.241,182.1633,1
5784.751,257.1418,1
5906.503,89.74829,1
5725.633,145.6687,1
1942.601,381.0634,0
2052.686,288.8983,0
2064.654,331.3864,0
5897.844,182.0779,1
4885.346,300.533,1
2101.057,317.5135,0
1998.447,365.5174,0
1975.442,294.4109,0
5623.75,220.0315,1
5977.174,110.8242,1
1925.083,349.3343,0
5896.791,289.7263,1
5994.161,164.6072,1
5715.377,128.9167,1
5861.049,101.5535,1
6151.205,192.3391,1
5864.343,282.2747,1
2056.534,332.4757,0
2121.517,334.9866,0
2034.022,286.3103,0
5920.208,172.5771,1
1961.125,323.9013,0
6105.256,192.8538,1
5879.37,166.594,1
5888.347,176.2668,1
5854.424,153.9504,1
1973.312,344.3823,0
5782.471,267.6208,1
5884.086,233.8772,1
5968.872,177.8665,1
6046.375,240.6985,1
2003.37,375.8144,0
5792.672,240.4685,1
6004.691,96.02393,1
1892.859,390.7747,0
5780.397,298.0234,1
2023.276,353.5593,0
5597.951,291.5886,1
2012.984,356.887,0
5532.125,277.334,1
6288.146,145.0457,1
2047.418,262.4608,0
2050.328,312.894,0
1911.248,350.8376,0
5642.218,317.4502,1
5849.254,247.2712,1
1946.087,400.3879,0
2196.404,200.3433,0
5961.667,182.9978,1
5965.697,140.1018,1
5805.905,132.5391,1
1981.684,349.8556,0
1825.299,358.9996,0
2145.735,304.1013,0
5438.781,243.3271,1
5959.429,170.9006,1
6134.497,132.4685,1
6043.861,145.9514,1
5861.531,215.6123,1
5766.039,264.6602,1
5809.705,256.6604,1
6032.267,276.9692,1
5976.287,119.4583,1
1935.676,361.3456,0
1950.559,370.9107,0
5915.929,247.3423,1
5724.065,140.1743,1
2084.455,382.7833,0
1893.227,372.9331,0
5322.652,190.2344,1
1944.879,353.4463,0
5864.75,149.2791,1
1984.089,318.5942,0
6137.492,185.8728,1
1884.446,368.207,0
6150.658,14.65796,1
2011.661,342.7203,0
1929.022,281.2983,0
5827.876,209.2856,1
5520.477,284.4836,1
5922.32,209.2078,1
5782.371,130.7722,1
5436.698,295.7378,1
1993.806,271.403,0
5844.72,195.8005,1
6032.982,199.938,1
5693.162,206.1067,1
2131.219,365.2332,0
5816.718,185.3733,1
6175.36,183.4902,1
6247.404,159.0969,1
2107.591,316.8121,0
2000.747,307.9344,0
2018.114,275.1313,0
5993.215,64.62036,1
5994.82,224.001,1
5856.972,179.6255,1
2006.505,352.5721,0
5579.142,249.6743,1
5909.839,190.9314,1
2053.064,259.3907,0
6240.686,171.8362,1
5681.628,333.5942,1
5845.229,166.8403,1
2061.375,282.7744,0
5704.443,280.6357,1
1934.197,324.8617,0
2015.119,291.3651,0
2286.209,355.1747,0
5986.408,149.7866,1
1969.148,409.6611,0
1904.527,333.0145,0
1971.08,335.8269,0
2031.914,373.4854,0
1993.688,281.7536,0
6004.998,108.3352,1
2036.94,322.3724,0
5848.852,148.2085,1
5891.375,174.3782,1
5912.571,340.571,1
6516.442,252.0972,1
1960.643,305.8202,0
1982.227,293.0859,0
1955.006,314.8249,0
5847.232,210.5527,1
6144.438,318.9204,1
2106.559,262.5582,0
1955.571,345.8619,0
1928.86,413.3273,0
5892.96,241.5662,1
1932.438,358.7256,0
1904.312,318.3865,0
2167.465,328.8948,0
5860.394,225.4697,1
2033.991,338.1367,0
6027.074,205.1838,1
2036.293,351.4849,0
5860.592,202.1665,1
5823.189,174.3577,1
1923.355,329.8829,0
6466.579,251.627,1
2086.718,361.5353,0
2097.422,279.3707,0
5890.304,181.6938,1
5643.296,225.0938,1
5723.644,298.3325,1
5889.005,240.2322,1
2056.543,376.4219,0
5628.785,203.0579,1
5922.132,142.5193,1
5523.229,231.0447,1
7377.586,372.9944,1
2069.649,286.9066,0
1958.197,347.5113,0
6245.455,132.9373,1
5799.018,241.1409,1
5929.115,205.1758,1
2163.525,317.8242,0
2043.672,346.8527,0
2150.935,325.8573,0
5906.658,172.8137,1
1991.059,286.0461,0
5919.784,171.2051,1
6004.281,163.5103,1
5546.407,173.6538,1
5825.185,242.5129,1
6246.237,182.3215,1
2150.585,311.2185,0
2177.251,364.3456,0
5812.708,242.9214,1
5818.467,172.3723,1
5717.658,227.2581,1
1955.792,352.2664,0
2035.88,427.5358,0
5908.094,168.3181,1
2098.06,257.191,0
5879.199,212.2417,1
2134.656,331.1085,0
5906.813,55.98901,1
6000.252,320.6763,1
2068.041,339.5179,0
6015.702,254.196,1
2556.424,305.873,0
2038.757,393.4484,0
5592.916,273.4602,1
5715.626,198.8408,1
2057.826,284.999,0
2057.265,292.1155,0
2071.077,247.74,0
6055.943,226.0269,1
2105.476,330.1263,0
1894.617,307.786,0
5705.179,198.0315,1
5973.935,184.3452,1
5819.333,153.8245,1
5885.804,181.5413,1
2049.061,341.8816,0
1975.797,333.6323,0
1973.086,346.8936,0
5605.617,233.7004,1
2088.114,274.7185,0
1904.456,309.3391,0
5947.673,108.8179,1
1991.66,255.9417,0
5520.92,352.9067,1
2047.922,341.6628,0
6323.437,127.7881,1
6032.458,177.5508,1
6043.149,181.5378,1
2029.388,344.6786,0
5889.056,226.8865,1
1931.586,232.1981,0
5949.883,153.1543,1
2076.256,304.1752,0
2081.611,261.705,0
5347.661,229.1899,1
5849.279,246.7881,1
1913.228,373.9114,0
5835.782,295.1553,1
2053.609,358.1125,0
2055.112,295.5649,0
2155.627,250.3782,0
5867.851,82.38354,1
5738.366,218.0933,1
5359.035,239.5964,1
2012.051,301.1796,0
5824.631,182.6238,1
6590.046,128.75,1
2172.433,349.2236,0
5868.833,247.2546,1
5889.72,154.7026,1
2078.785,301.5992,0
2222.839,378.2877,0
2151.447,319.1533,0
5925.468,240.1106,1
1986.758,318.5878,0
5706.294,263.1863,1
5917.45,182.9675,1
5880.448,202.0769,1
2109.335,297.515,0
6009.919,180.5566,1
1976.545,320.8246,0
2063.498,254.5664,0
2121.206,300.9087,0
5982.836,159.8145,1
2192.828,293.3951,0
5963.9,231.4202,1
5774.42,180.9521,1
6375.559,106.6353,1
1969.153,368.4182,0
2027.71,331.6832,0
5959.086,135.0952,1
2070.476,328.9451,0
5792.205,185.2588,1
5821.167,139.1096,1
2157.507,293.7092,0
5937.288,173.373,1
1982.288,316.4503,0
5973.688,210.2751,1
2001.027,358.4999,0
6108.535,165.8386,1
2071.177,354.2576,0
2099.45,313.4647,0
1961.903,285.7731,0
6064.407,152.7239,1
6102.307,142.8638,1
5900.323,217.3865,1
6026.932,202.1384,1
2006.053,289.5157,0
2213.236,282.7347,0
2096.964,282.1589,0
5671.845,191.6191,1
6086.735,275.5007,1
1981.731,393.9254,0
1918.56,396.1048,0
2045.479,312.3805,0
2047.623,414.786,0
5915.549,244.5581,1
2083.245,241.2118,0
5886.771,256.9739,1
2051.189,311.3927,0
2260.127,365.9518,0
6003.38,265.8955,1
1956.785,326.1426,0
2016.546,364.6956,0
2099.729,291.0432,0
1996.711,376.1061,0
5927.277,197.3091,1
5927.15,136.0959,1
5952.776,207.5422,1
1937.133,314.8445,0
5773.103,263.657,1
1970.289,354.5862,0
2044.932,328.7388,0
5835.486,225.2275,1
2215.321,315.3649,0
6047.813,214.3862,1
6130.525,112.0549,1
2027.266,320.2482,0
2125.439,308.3955,0
5940.52,144.0347,1
1942.339,371.8514,0
2089.24,283.5057,0
5992.023,103.575,1
2229.278,377.3251,0
1927.521,276.585,0
5822.722,238.1567,1
2022.2,327.3704,0
2116.651,363.8777,0
5464.526,235.6287,1
5937.363,314.1296,1
2037.36,328.0522,0
6135.269,193.8936,1
2098.644,357.3584,0
6092.173,100.7039,1
5740.491,195.6533,1
2001.144,316.0303,0
1981.928,306.1371,0
2185.92,263.0662,0
5196.969,259.728,1
1931.959,314.5176,0
6008.003,105.4631,1
5819.092,215.3706,1
6001.52,242.9438,1
2156.516,313.0651,0
5892.886,213.8391,1
5640.091,257.3491,1
5833.695,174.7312,1
5919.223,225.0505,1
2066.814,273.1152,0
1871.262,399.2233,0
6006.216,208.7683,1
5950.359,241.8242,1
6166.697,73.48462,1
6010.614,138.7603,1
5953.9,125.1931,1
6644.325,251.9978,1
5893.039,254.8374,1
5767.267,261.9084,1
5157.489,324.4392,1
5908.131,165.6565,1
5969.937,142.5422,1
1983.8,314.3446,0
5583.781,231.3296,1
4818.842,327.7881,1
5893.412,177.3943,1
5981.435,310.2056,1
5290.979,259.2253,1
6308.698,177.4412,1
5892.198,358.7324,1
5629.4,259.707,1
5965.762,210.5945,1
5873.123,291.321,1
5736.8,259.1663,1
1922.416,363.034,0
2058.174,271.0621,0
1939.3,286.4462,0
5985.854,263.1914,1
1995.275,373.8066,0
2146.084,345.7363,0
6071.209,167.802,1
1938.256,327.1642,0
5875.612,260.416,1
5837.338,209.833,1
6436.496,195.3665,1
1968.42,331.5569,0
5916.691,243.3318,1
2060.314,352.787,0
5901.263,268.5881,1
5875.548,204.479,1
5961.504,195.8645,1
2057.644,346.3439,0
5670.314,2473.1,
6390.878,210.1814,1
5749.2,248.9563,1
6258.221,194.8271,1
5854.096,104.6531,1
1925.743,340.8683,0
2092.724,310.4375,0
5869.068,141.063,1
2044.796,234.4906,0
2145.613,299.0288,0
6251.785,167.5464,1
5175.933,241.7195,1
5963.308,150.3789,1
5941.768,141.561,1
6105.501,179.5193,1
2071.186,335.5177,0
1903.49,251.48,0
5934.437,236.1934,1
5433.263,178.0234,1
2044.838,331.9855,0
5649.744,206.8611,1
5707.64,293.0859,1
6019.309,185.1416,1
1998.931,362.334,0
6315.057,124.3369,1
5984.825,91.36133,1
5816.937,236.9844,1
1979.536,317.3008,0
5732.902,237.1755,1
1944.54,318.6689,0
5786.613,306.9329,1
5889.82,229.3379,1
2008.192,303.5576,0
2089.335,242.6213,0
1966.613,334.0928,0
6043.019,228.3271,1
1953.432,358.6903,0
1888.404,383.1489,0
2141.238,288.7562,0
5565.557,330.5793,1
2047.283,341.87,0
2091.867,297.6519,0
2086.385,351.3274,0
1964.341,320.2893,0
2090.202,304.8182,0
5596.893,279.2319,1
1980.317,270.4578,0
1919.75,391.0984,0
2096.511,304.7462,0
2055.679,282.2164,0
2053.945,299.0259,0
1977.671,313.0377,0
1982.374,320.3051,0
5829.259,190.6052,1
6009.757,214.385,1
6257.256,157.9827,1
5883.959,86.47681,1
1956.029,260.6707,0
2066.757,330.251,0
2122.559,297.941,0
1924.084,412.7327,0
5871.915,211.9565,1
5934.786,160.9932,1
2207.829,328.0353,0
5054.934,329.2295,1
1986.822,305.0298,0
6133.093,261.0002,1
5784.893,194.5664,1
5960.584,230.8582,1
2158.1,335.8966,0
5977.073,271.8506,1
2127.483,360.9054,0
5976.856,217.0483,1
5738.091,175.4253,1
2023.411,336.3699,0
5791.336,162.3181,1
1945.74,399.4965,0
5635.457,241.7092,1
6187.319,145.0308,1
6045.862,102.3088,1
1962.42,294.5372,0
5783.365,228.377,1
5937.058,293.6428,1
1929.318,302.9844,0
6109.38,209.667,1
2150.468,291.2791,0
5982.232,45.27539,1
5883.727,242.4734,1
2063.544,287.3669,0
5713.355,311.5347,1
5883.605,275.7715,1
2002.004,439.4746,0
6001.221,173.2847,1
6254.881,339.1233,1
2025.502,360.3857,0
1986.74,312.2158,0
5625.992,208.1262,1
6021.336,247.812,1
2054.948,304.077,0
6182.282,215.7761,1
2039.275,351.1348,0
1962.791,377.5292,0
5840.423,174.4204,1
5904.979,226.5122,1
5822.126,235.4365,1
2024.819,325.7094,0
2024.595,412.9435,0
2070.064,301.9156,0
2119.91,350.3032,0
5878.62,255.5625,1
5844.954,244.2583,1
5810.511,246.2644,1
1982.953,338.4307,0
1893.2,325.0016,0
1912.218,341.2638,0
6250.463,282.5723,1
1988.009,364.0327,0
5958.747,102.6201,1
6057.102,188.978,1
5786.583,293.3955,1
6215.27,224.1628,1
5864.645,274.8706,1
5949.359,166.2126,1
2112.493,294.3184,0
5692.913,142.2014,1
5700.599,288.0117,1
5815.999,291.0076,1
6150.129,186.7603,1
5865.048,204.7207,1
6161.634,191.2563,1
2271.826,370.0052,0
5915.63,233.3955,1
5303.158,265.0962,1
1994.428,311.8199,0
2115.331,283.7386,0
5876.031,204.4014,1
5852.96,273.9436,1
5886.042,254.8435,1
6437.052,266.4468,1
5940.856,123.5171,1
6294.568,195.665,1
5972.236,302.5493,1
2136.62,339.4894,0
1960.139,343.8639,0
2133.328,259.6438,0
5879.647,206.9023,1
5739.861,253.5735,1
6151.682,279.9285,1
2009.852,298.8602,0
5800.563,309.1799,1
5780.677,215.8062,1
2008.227,274.123,0
2040.055,247.356,0
2099.072,264.193,0
6074.31,230.0476,1
2030.471,393.4813,0
5837.348,292.9675,1
5983.911,286.4038,1
1884.716,417.0372,0
1956.894,361.4251,0
6036.2,183.511,1
5999.444,306.0107,1
2116.917,303.3757,0
2003.483,366.5204,0
5505.723,303.3538,1
5826.183,260.0376,1
2103.36,338.8009,0
5659.845,234.0139,1
6108.012,201.1638,1
2001.263,374.5832,0
5786.793,251.447,1
1978.146,367.9075,0
2101.909,323.2965,0
2287.972,323.449,0
2091.158,264.8505,0
1966.415,330.532,0
2073.302,282.126,0
1927.003,340.5899,0
6113.56,201.4836,1
5866.389,270.9753,1
1965.373,348.2608,0
2058.267,321.7327,0
5700.903,261.145,1
6047.336,228.2017,1
5796.372,205.5891,1
5749.521,247.1064,1
2069.787,279.8273,0
5947.796,214.5044,1
6139.834,277.9036,1
5921.178,228.3379,1
5939.523,147.5876,1
5844.943,178.9412,1
2060.118,373.6923,0
5864.542,243.5527,1
6030.13,235.8787,1
1986.992,346.8807,0
5777.201,268.0859,1
6084.238,139.4067,1
5933.705,214.7031,1
5884.876,176.3665,1
6072.222,210.0276,1
2119.214,310.4565,0
1943.913,345.9037,0
6040.229,158.8408,1
6072.666,205.8643,1
2001.97,305.6452,0
5742.878,282.8228,1
1972.521,310.35,0
5871.987,231.9766,1
5788.423,319.925,1
2004.251,310.7429,0
2019.128,315.9218,0
2022.443,369.1886,0
5909.819,286.3413,1
2051.993,293.6976,0
5731.118,102.4434,1
5907.457,125.2122,1
5829.735,206.5356,1
5950.109,130.1858,1
5879.373,148.9458,1
2109.186,351.6667,0
5777.806,233.2837,1
2026.301,302.5212,0
5848.098,240.4758,1
2106.421,235.8865,0
5654.234,183.5496,1
5722.264,189.9636,1
2035.923,381.4135,0
2110.501,314.2034,0
5867.269,167.397,1
1963.973,329.4904,0
1983.652,252.7662,0
5641.286,304.3176,1
5850.44,267.1794,1
1905.285,349.2686,0
5817.269,284.0627,1
2173.934,247.1617,0
6087.493,192.9504,1
1991.791,299.2826,0
6460.926,137.6709,1
2097.709,340.053,0
5732.565,264.6892,1
6124.523,116.7307,1
1987.322,303.9261,0
5864.667,217.1636,1
5942.623,151.3711,1
5891.914,309.0518,1
5897.13,262.8135,1
5905.651,185.9492,1
1994.97,316.3514,0
1966.01,291.9269,0
2086.981,296.6545,0
6033.801,177.1245,1
5909.721,178.8037,1
6384.538,150.4268,1
5809.271,240.6631,1
5878.874,392.4482,1
6046.816,179.0991,1
1950.36,301.7516,0
1956.752,263.2408,0
2110.607,296.1038,0
5445.402,210.573,1
5890.017,289.2092,1
6008.898,232.1052,1
6068.075,137.2063,1
5527.493,230.281,1
2067.021,383.0,
2059.779,307.3525,0
1963.049,346.2751,0
2146.122,323.7258,0
2052.809,313.8916,0
5344.529,330.9543,1
6292.31,131.5461,1
1994.866,304.5879,0
2051.321,298.6194,0
5992.116,181.5383,1
5700.8,202.1238,1
2022.871,332.6422,0
2075.13,277.506,0
1921.024,325.3071,0
5410.246,183.6216,1
5846.037,119.5859,1
1940.534,325.3265,0
6061.275,220.9272,1
6053.226,248.1433,1
6172.875,156.2097,1
7037.374,85.85889,1
1958.459,318.3502,0
5392.521,246.3247,1
5963.291,218.7576,1
1970.901,398.1752,0
5717.887,290.0249,1
5572.445,264.6426,1
1984.107,394.4563,0
5940.677,131.7676,1
6089.591,239.031,1
2045.955,319.175,0
2008.34,324.3451,0
6012.755,167.3652,1
5699.718,262.7888,1
5973.308,81.42334,1
2070.605,306.3435,0
2000.024,353.5693,0
6065.871,161.4312,1
1950.661,326.9932,0
5992.023,150.2522,1
6454.473,186.385,1
2142.472,350.4143,0
2089.645,227.8016,0
5911.166,238.627,1
1941.749,313.4003,0
5832.47,206.3989,1
5891.244,268.6536,1
2088.437,374.889,0
1949.551,385.6426,0
2092.253,278.5713,0
5828.545,227.1272,1
5944.006,166.1475,1
5752.216,217.6709,1
1977.875,309.3839,0
5565.943,232.019,1
4237.275,180.0251,1
2145.302,299.8069,0
5933.988,210.0752,1
6086.015,176.7222,1
5371.921,240.4387,1
2020.912,321.3721,0
6125.72,40.52661,1
6108.916,194.126,1
1978.574,289.6172,0
6084.238,136.2249,1
6212.85,293.9011,1
5799.476,276.8115,1
2273.106,301.9304,0
5967.961,265.0588,1
5910.893,242.3987,1
1952.273,317.3801,0
2133.413,252.2195,0
1994.027,326.2986,0
5734.717,157.8098,1
1982.927,354.0621,0
5894.246,202.7112,1
5839.461,203.0562,1
5857.819,200.2607,1
1992.054,353.827,0
1992.164,360.5544,0
5204.237,259.9004,1
2057.175,341.3571,0
5781.9,225.1663,1
2013.88,313.5769,0
2048.391,278.8937,0
5954.47,191.5369,1
6209.117,228.6418,1
5880.832,213.5676,1
2160.081,324.6731,0
5749.005,327.3196,1
2042.72,282.577,0
2017.13,417.8628,0
1962.3,292.0247,0
